logFC	logCPM	PValue	FDR	CF_1	CF_2	CF_3	NB_1	NB_2	NB_3	CF_1	CF_2	CF_3	NB_1	NB_2	NB_3	DE	Regulation
Eco1567	-0.177058337468715	4.19612246827292	0.697484224727092	0.779079917987478	22	17	30	46	37	27	13.821356906165	15.5236842588262	26.3936230082517	17.7358494084495	19.3534025492747	11.8710665749863	22.09	UP_CF_DOWN_NB
Eco2451	-0.149957904696294	6.07013279359518	0.69886188739203	0.780381621522814	110	81	75	155	136	131	69.1067845308248	73.9657897038192	65.9840575206294	59.7621012676016	71.1368309919285	57.5966563453037	21.96	UP_CF_DOWN_NB
Eco2441	0.142312282095914	7.92819302927955	0.699280461612762	0.780388839840763	504	211	205	777	621	314	316.634721850325	192.676316388961	180.35642388972	299.581630225332	324.823323867556	138.056107575766	21.96	DOWN_CF_UP_NB
Eco2955	0.17623382275878	4.5204623724063	0.699292937550456	0.780388839840763	38	15	26	88	34	38	23.8732528379213	13.6973684636702	22.8744732738182	33.9294510422512	17.7842077479821	16.7074270314621	21.96	DOWN_CF_UP_NB
Eco0490	0.141156757408754	9.41683227566651	0.699994730956624	0.780934941121866	1137	664	711	1921	1342	1601	714.312854650435	606.336843991802	625.528865295566	740.664493774598	701.95314111153	703.910280983445	21.91	DOWN_CF_UP_NB
Eco2433	0.140105301028883	10.4455166741398	0.701181908232721	0.781868616208201	1926	1642	1441	4627	3455	1800	1209.99697278517	1499.4052678231	1267.77369182969	1783.99511332382	1807.18934615524	791.404438332417	21.81	DOWN_CF_UP_NB
EcoC0025	0.28381070158088	2.30581957179396	0.701605624690524	0.781868616208201	7	4	2	11	6	11	4.3977044701434	3.65263159031206	1.75957486721678	4.2411813802814	3.13838960258508	4.83636045647588	21.81	DOWN_CF_UP_NB
EcoC0120	-0.285577379386936	2.31391090877897	0.701605624690524	0.781868616208201	12	3	2	11	5	8	7.53892194881725	2.73947369273404	1.75957486721678	4.2411813802814	2.6153246688209	3.51735305925519	21.81	UP_CF_DOWN_NB
EcoR008	0.262010672884176	2.75229129877662	0.701682416994248	0.781868616208201	6	5	8	12	19	9	3.76946097440863	4.56578948789007	7.03829946886713	4.62674332394335	9.93823374151943	3.95702219166209	21.81	DOWN_CF_UP_NB
Eco1836	0.140110541666079	9.09334988880503	0.702338331339478	0.782125327477711	1034	428	584	2245	948	800	649.603774589753	390.83158016339	513.795861227301	865.586563521068	495.865557208443	351.735305925519	21.79	DOWN_CF_UP_NB
Eco3194	-0.146096578460948	6.74737330809102	0.70229717638997	0.782125327477711	203	127	104	325	178	192	127.533429634159	115.971052992408	91.4978930952727	125.307631690132	93.1055582100241	84.4164734221245	21.79	UP_CF_DOWN_NB
Eco0058	-0.161918517205232	5.16008683400592	0.706349914886025	0.786354417662335	69	32	42	92	62	69	43.3488012056992	29.2210527224965	36.9510722115524	35.471698816899	32.4300258933792	30.337170136076	21.36	UP_CF_DOWN_NB
Eco3059	-0.139138567375259	7.44280690109923	0.70725858296226	0.787127626693693	181	291	189	490	381	242	113.712072727994	265.728948195202	166.279824951986	188.925352394353	199.287739764153	106.399930042469	21.29	UP_CF_DOWN_NB
Eco2531	-0.156710632513102	5.46634696929447	0.707507805077691	0.787166674172394	71	47	56	98	80	98	44.6052881971688	42.9184211861667	49.2680962820699	37.7850704788707	41.8451947011344	43.0875749758761	21.28	UP_CF_DOWN_NB
Eco1080	0.180692040392029	4.10297160978395	0.708461193642226	0.787988910084364	18	17	21	28	21	66	11.3083829232259	15.5236842588262	18.4755361057762	10.7957344225345	10.9843636090478	29.0181627388553	21.2	DOWN_CF_UP_NB
Eco0236	0.244264872842385	2.81782969907764	0.708838388835109	0.788169968952771	13	5	3	13	19	10	8.16716544455202	4.56578948789007	2.63936230082517	5.01230526760529	9.93823374151943	4.39669132406898	21.18	DOWN_CF_UP_NB
Eco0493	-0.137155099912129	8.27337189592187	0.710109557953335	0.7891060263109	465	400	355	702	534	754	292.133225516669	365.263159031206	312.324538930979	270.664484450686	279.316674630072	331.510525834801	21.09	UP_CF_DOWN_NB
Eco1929	0.143790193580724	6.37809116731728	0.709953625808964	0.7891060263109	162	61	85	245	140	204	101.775446309033	55.7026317522589	74.7819318567133	94.4626761971767	73.2290907269853	89.6925030110073	21.09	DOWN_CF_UP_NB
Eco2438	-0.138325991618225	7.41239693210108	0.710876243551083	0.789719272074276	311	145	232	614	321	179	195.383727173514	132.407895148812	204.110684597147	236.735033408435	167.903843738302	78.7007747008348	21.03	UP_CF_DOWN_NB
Eco0299	-0.135106161441438	9.66668486024929	0.711955776961024	0.790672417326424	1386	865	1010	2102	1537	1608	870.745485088393	789.881581404983	888.585307944476	810.45120557741	803.950803195545	706.987964910293	20.93	UP_CF_DOWN_NB
Eco1287	-0.142855644523625	6.71108392633467	0.71216441070941	0.790672417326424	166	107	142	267	207	193	104.288420291972	97.7078950408475	124.929815572392	102.94503895774	108.274441289185	84.8561425545314	20.93	UP_CF_DOWN_NB
Eco0165	-0.135423311414183	8.8811283269601	0.712536283761289	0.790846430889644	815	459	621	902	523	1646	512.018449023838	419.139474988309	546.347996270811	347.776873183075	273.562960358666	723.695391941755	20.92	UP_CF_DOWN_NB
Eco1745	0.13617569300819	7.27487097542376	0.71287300286469	0.790981333694717	318	111	155	414	214	478	199.781431643657	101.36052663116	136.367052209301	159.622644676046	111.935895825535	210.161845290497	20.9	DOWN_CF_UP_NB
Eco1900	0.13547035154182	8.71533291260308	0.713227772209922	0.791136177019817	651	442	438	1029	672	1291	408.986515723336	403.615790729482	385.346895920476	396.743240028142	351.499635489529	567.612849937306	20.89	DOWN_CF_UP_NB
Eco3385	-0.13397502664016	9.82879925623303	0.713836491747302	0.791572532025063	1119	1181	1218	2000	2007	1771	703.004471727209	1078.43947703964	1071.58109413502	771.123887323891	1049.79132206471	778.654033492617	20.84	UP_CF_DOWN_NB
Eco1922	-0.138565103635422	7.08687660511004	0.714689344764773	0.792040407402866	221	149	170	335	298	229	138.841812557384	136.060526739124	149.563863713427	129.163251126752	155.873350261726	100.68423132118	20.8	UP_CF_DOWN_NB
Eco2025	-0.134129120379237	9.05172675929546	0.714591876928888	0.792040407402866	815	676	607	1477	1020	938	512.018449023838	617.294738762738	534.030972200294	569.474990788694	533.526232439464	412.409646197671	20.8	UP_CF_DOWN_NB
EcoC0015	0.194886089592707	3.75440027794544	0.715476394740147	0.792673666987577	20	13	11	29	27	32	12.5648699146954	11.8710526685142	9.67766176969231	11.1812963661964	14.1227532116329	14.0694122370208	20.73	DOWN_CF_UP_NB
Eco2541	0.139108541160255	6.48415518641543	0.716995052279786	0.793877654271233	129	120	70	186	154	285	81.0434109497855	109.578947709362	61.5851203525874	71.7145215211219	80.5519997996838	125.305702735966	20.61	DOWN_CF_UP_NB
Eco3201	0.138039460647794	6.33821987067224	0.716858774956304	0.793877654271233	162	68	71	204	169	189	101.775446309033	62.094737035305	62.4649077861958	78.6546365070369	88.3979738061465	83.0974660249038	20.61	DOWN_CF_UP_NB
Eco1596	-0.133135190862037	7.89498973083041	0.719883619200371	0.796835948262741	390	295	261	455	336	744	245.014963336561	269.381579785514	229.62452017179	175.430684366185	175.749817744765	327.113834510732	20.32	UP_CF_DOWN_NB
Eco1951	0.133412255453167	6.67727277311164	0.721534532733372	0.797485061613532	202	82	98	249	164	307	126.905186138424	74.8789476013972	86.2191684936224	96.0049239718245	85.7826491373256	134.978423648918	20.25	DOWN_CF_UP_NB
Eco2285	-0.13179316060246	8.55447721230328	0.72122834045812	0.797485061613532	727	373	430	879	673	870	456.733021399179	340.607895796599	378.308596451608	338.90894847885	352.022700423293	382.512145194002	20.25	UP_CF_DOWN_NB
Eco2930	-0.145613408149614	4.95821473223509	0.721554764669915	0.797485061613532	39	47	32	85	62	47	24.5014963336561	42.9184211861667	28.1531978754685	32.7727652112654	32.4300258933792	20.6644492231242	20.25	UP_CF_DOWN_NB
Eco3591	-0.188318539006175	3.24758328794823	0.721401475149715	0.797485061613532	18	6	11	16	6	32	11.3083829232259	5.47894738546809	9.67766176969231	6.16899109859113	3.13838960258508	14.0694122370208	20.25	UP_CF_DOWN_NB
Eco3620	-0.151306247955299	5.31489245138757	0.721032547639244	0.797485061613532	68	46	43	85	103	55	42.7205577099644	42.0052632885887	37.8308596451608	32.7727652112654	53.8756881777106	24.1818022823794	20.25	UP_CF_DOWN_NB
Eco3418	0.13876969210569	5.74788647195773	0.722394279796484	0.798016936499049	104	51	42	96	70	207	65.3373235564162	46.5710527764787	36.9510722115524	37.0139465915468	36.6145453634926	91.011510408228	20.2	DOWN_CF_UP_NB
EcoC0131	-0.42481626723954	1.73606277821488	0.722470175372371	0.798016936499049	4	3	3	4	5	4	2.51297398293908	2.73947369273404	2.63936230082517	1.54224777464778	2.6153246688209	1.75867652962759	20.2	UP_CF_DOWN_NB
Eco1278	0.131791180399039	7.86981592478257	0.722942512510029	0.798298791224652	376	217	263	458	401	781	236.219554396274	198.155263774429	231.384095039007	176.587370197171	209.749038439436	343.381592409788	20.17	DOWN_CF_UP_NB
Eco1052	-0.15610151230798	4.34980297352941	0.723576567654259	0.798758997806923	32	22	24	48	37	39	20.1037918635127	20.0894737467163	21.1148984066014	18.5069732957734	19.3534025492747	17.147096163869	20.12	UP_CF_DOWN_NB
Eco1144	-0.195890470731901	3.55338393758607	0.724329053561755	0.799349625005407	20	14	10	29	18	21	12.5648699146954	12.7842105660922	8.79787433608392	11.1812963661964	9.41516880775525	9.23305178054487	20.07	UP_CF_DOWN_NB
Eco2701	-0.132961301793657	5.97667704997522	0.725931050786019	0.800877113652283	64	109	64	131	120	147	40.2075837270254	99.5342108360036	56.3063957509371	50.5086146197149	62.7677920517017	64.6313624638141	19.91	UP_CF_DOWN_NB
Eco0488	-0.13121929235317	6.63232289913856	0.726393029520032	0.800991846137075	130	110	144	219	192	220	81.6716544455202	100.447368733582	126.689390439608	84.4380656619661	100.428467282723	96.7272091295177	19.9	UP_CF_DOWN_NB
Eco0854	-0.129491157656266	8.2379113066046	0.726688739626535	0.800991846137075	540	349	324	740	608	589	339.251487696776	318.692106254727	285.051128489119	285.31583830984	318.023479728622	258.965118987663	19.9	UP_CF_DOWN_NB
Eco2249	0.130956515782993	7.48045113813005	0.726522952540333	0.800991846137075	308	172	178	481	279	510	193.49899668631	157.063158383418	156.602163182294	185.455294901396	145.935116520206	224.231257527518	19.9	DOWN_CF_UP_NB
Eco1336	-0.137475028917742	5.43785879098071	0.728558386674479	0.802559249150338	45	66	52	132	71	75	28.2709573080647	60.268421240149	45.7489465476364	50.8941765633768	37.1376102972568	32.9751849305174	19.74	UP_CF_DOWN_NB
Eco3093	-0.126551500754315	10.2579772908764	0.728698451917479	0.802559249150338	1544	1600	1593	2555	2352	2945	970.007957414487	1461.05263612482	1401.50138173817	985.110766056271	1230.24872421335	1294.82559493832	19.74	UP_CF_DOWN_NB
Eco3146	0.127648784455132	8.77799026851058	0.728765716448267	0.802559249150338	701	413	497	1264	944	887	440.398690510075	377.13421169972	437.254354503371	487.350296788699	493.773297473386	389.986520444919	19.74	DOWN_CF_UP_NB
Eco2597	0.129249949393419	7.80169548680308	0.729472906860667	0.803097456010726	329	228	251	805	448	342	206.69211009674	208.200000647787	220.826645835706	310.377364647866	234.333090326353	150.366843283159	19.69	DOWN_CF_UP_NB
Eco1081	-0.164049116431211	4.23412098792727	0.730334595478366	0.80380538113128	30	16	26	48	26	41	18.8473048720431	14.6105263612482	22.8744732738182	18.5069732957734	13.5996882778687	18.0264344286828	19.62	UP_CF_DOWN_NB
Eco3154	0.174062608279064	3.30476740277201	0.731030977415393	0.804331000592334	12	10	9	25	22	15	7.53892194881725	9.13157897578015	7.91808690247552	9.63904859154864	11.507428542812	6.59503698610348	19.57	DOWN_CF_UP_NB
Eco1889	-0.124954249094687	10.0884793361955	0.732261243993442	0.805443546654665	1746	1297	1277	2789	2016	2257	1096.91314355291	1184.36579315868	1123.48855271792	1075.33226087317	1054.49890646859	992.33323184237	19.46	UP_CF_DOWN_NB
Eco2637	0.126907808303743	8.06228825113963	0.732707232028849	0.805693025706865	409	265	300	601	441	843	256.951589755521	241.986842858174	263.936230082517	231.722728140829	230.671635790004	370.641078619015	19.43	DOWN_CF_UP_NB
Eco0050	-0.139093224082676	5.13579384297328	0.733657303251076	0.806474279096029	58	38	41	95	39	91	36.4381227526167	34.7000001079645	36.0712847779441	36.6283846478849	20.399532416803	40.0098910490278	19.35	UP_CF_DOWN_NB
Eco3474	0.124896041917859	5.98621337333834	0.733856491723672	0.806474279096029	154	34	55	189	128	123	96.7494983431548	31.0473685176525	48.3883088484615	72.8712073521077	66.9523115218151	54.0793032860485	19.35	DOWN_CF_UP_NB
Eco3496	0.207000903844552	2.98430315144788	0.734227350546116	0.806640687569493	12	7	5	20	11	18	7.53892194881725	6.3921052830461	4.39893716804196	7.71123887323891	5.75371427140599	7.91404438332417	19.34	DOWN_CF_UP_NB
Eco2804	0.180786590214093	3.36440677951341	0.735596614840839	0.807903542322954	17	5	11	38	12	17	10.6801394274911	4.56578948789007	9.67766176969231	14.6513538591539	6.27677920517017	7.47437525091727	19.21	DOWN_CF_UP_NB
EcoC0163	0.390006261182206	1.86727086296487	0.736229278245056	0.808356877786388	3	5	0	10	5	4	1.88473048720431	4.56578948789007	0	3.85561943661946	2.6153246688209	1.75867652962759	19.16	DOWN_CF_UP_NB
Eco0013	0.124754702844457	7.52813059195212	0.738000873376494	0.810060080779932	378	148	173	532	382	383	237.476041387743	135.147368841546	152.203226014252	205.118954028155	199.810804697917	168.393277711842	18.99	DOWN_CF_UP_NB
Eco1279	-0.126188821811955	6.07105507219526	0.741823134642825	0.81376957414116	90	86	83	98	105	222	56.5419146161294	78.5315791917092	73.0223569894965	37.7850704788707	54.921818045239	97.6065473943315	18.62	UP_CF_DOWN_NB
Eco3184	-0.147002614767629	5.18495319089203	0.741682971223115	0.81376957414116	79	31	37	82	74	69	49.6312361630469	28.3078948249184	32.5521350435105	31.6160793802796	38.7068050985494	30.337170136076	18.62	UP_CF_DOWN_NB
Eco0163	-0.122506292183967	7.25536519274669	0.744338994816044	0.816285842763657	272	156	183	384	256	350	170.882230839858	142.45263202217	161.001100350336	148.055786366187	133.90462304363	153.884196342414	18.37	UP_CF_DOWN_NB
Eco2662	-0.129053896922413	5.45671344709598	0.745412680915559	0.817002935786626	38	65	60	142	82	58	23.8732528379213	59.3552633425709	52.7872460165035	54.7497959999963	42.8913245686628	25.5008096796001	18.3	UP_CF_DOWN_NB
Eco2702	0.131194544348087	5.99221124652419	0.745659643515813	0.817002935786626	74	85	63	146	143	148	46.4900186843731	77.6184212941312	55.4266083173287	56.2920437746441	74.7982855282778	65.071031596221	18.3	DOWN_CF_UP_NB
Eco3283	0.120798935786205	7.68640065471568	0.745547435076613	0.817002935786626	354	170	239	635	476	332	222.398197490109	155.236842588262	210.269196632406	244.831834225336	248.97890847175	145.97015195909	18.3	DOWN_CF_UP_NB
Eco0461	-0.141499765828071	4.77275554795377	0.746733486896267	0.817886222255054	41	29	35	62	51	56	25.7579833251256	26.4815790297624	30.7925601762937	23.9048405070406	26.6763116219732	24.6214714147863	18.21	UP_CF_DOWN_NB
Eco2246	0.118404614091912	8.73246286984805	0.746910785666544	0.817886222255054	901	300	430	1259	596	1197	566.047389657029	273.947369273404	378.308596451608	485.42248707039	311.746700523452	526.283951491057	18.21	DOWN_CF_UP_NB
Eco1789	-0.119360292170599	7.88056999912238	0.74802644815238	0.818863973617673	376	289	265	433	328	765	236.219554396274	263.902632400046	233.143669906224	166.948321605623	171.565298274651	336.346886291277	18.11	UP_CF_DOWN_NB
Eco3169	0.321619091644953	1.93540709139286	0.748523533340255	0.819164188317588	5	1	3	9	4	7	3.14121747867386	0.913157897578014	2.63936230082517	3.47005749295751	2.09225973505672	3.07768392684829	18.08	DOWN_CF_UP_NB
Eco0830	0.125876238305412	6.63098090582075	0.74940585988827	0.819885696711095	79	120	140	328	250	113	49.6312361630469	109.578947709362	123.170240705175	126.464317521118	130.766233441045	49.6826119619795	18.01	DOWN_CF_UP_NB
Eco3382	0.124419810719487	6.44289402133384	0.749739400356435	0.820006556295822	120	91	100	202	200	196	75.3892194881725	83.0973686795993	87.9787433608392	77.883512619713	104.612986752836	86.1751499517521	18	DOWN_CF_UP_NB
Eco0180	0.121623120584629	7.02436913744573	0.751918396865407	0.821801949739866	165	128	171	400	303	206	103.660176796237	116.884210889986	150.443651147035	154.224777464778	158.488674930547	90.5718412758211	17.82	DOWN_CF_UP_NB
Eco2419	-0.251786597515556	2.60539262093821	0.752051621035067	0.821801949739866	9	6	6	10	9	12	5.65419146161294	5.47894738546809	5.27872460165035	3.85561943661946	4.70758440387762	5.27602958888278	17.82	UP_CF_DOWN_NB
Eco2564	-0.116290074257014	8.87267103312203	0.751776112799053	0.821801949739866	741	564	545	1236	957	841	465.528430339465	515.021054234	479.484151316573	476.554562366165	500.573141612321	369.761740354202	17.82	UP_CF_DOWN_NB
Eco1341	-0.183560095629633	3.44085795209022	0.752388227694524	0.821925445766737	23	8	10	8	7	47	14.4496004018997	7.30526318062412	8.79787433608392	3.08449554929557	3.66145453634926	20.6644492231242	17.81	UP_CF_DOWN_NB
Eco2897	-0.18557036531869	3.46163557946594	0.756253791233223	0.825902833206574	19	10	12	23	19	21	11.9366264189607	9.13157897578015	10.5574492033007	8.86792470422475	9.93823374151943	9.23305178054487	17.41	UP_CF_DOWN_NB
Eco0044	0.119460253907591	6.65560402381679	0.758766558367092	0.828154949096624	158	90	119	267	213	220	99.2624723260938	82.1842107820213	104.694704599399	102.94503895774	111.41283089177	96.7272091295177	17.18	DOWN_CF_UP_NB
EcoC0012	0.244597746375198	2.67514317357777	0.758756859910862	0.828154949096624	7	8	3	12	10	16	4.3977044701434	7.30526318062412	2.63936230082517	4.62674332394335	5.2306493376418	7.03470611851038	17.18	DOWN_CF_UP_NB
Eco1956	0.114968977331182	6.19528388312434	0.760392244960712	0.829682960069925	145	53	76	160	133	212	91.0953068815418	48.3973685716348	66.8638449542378	61.6899109859113	69.567636190636	93.2098560702625	17.03	DOWN_CF_UP_NB
Eco3116	0.114652513540539	7.69877545163633	0.760648149794207	0.829715904641989	253	277	209	476	446	518	158.945604420897	252.94473762911	183.875573624154	183.527485183086	233.286960458824	227.748610586773	17.03	DOWN_CF_UP_NB
Eco3592	-0.13174289695311	4.8707993718449	0.760920181051941	0.82976641517263	60	20	36	43	28	112	37.6946097440863	18.2631579515603	31.6723476099021	16.5791635774637	14.6458181453971	49.2429428295726	17.02	UP_CF_DOWN_NB
Eco0398	0.146439658692583	4.05067370703679	0.761386567653475	0.830028773040977	25	13	18	57	28	26	15.7060873933693	11.8710526685142	15.836173804951	21.9770307887309	14.6458181453971	11.4313974425794	17	DOWN_CF_UP_NB
Eco0089	-0.122765316622986	5.99732415778873	0.763931155560223	0.832555863575268	148	56	58	161	114	133	92.9800373687461	51.1368422643688	51.0276711492867	62.0754729295733	59.6294024491166	58.4759946101175	16.74	UP_CF_DOWN_NB
